62,OD404097595487225000,OI:4409759548722500,NULL,2015-10-06,2015-10-07,2015-10-15,,2015-10-19,delivered,1,NFT-151019206GN00093XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2850.00,2850.00,0,0.00,0.00,-602.00,-84.29,2163.71,12.50,-356.25,2.50,-71.25,85.50,0.00,-10.00,0,3.20,-250.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-36,2015-10-07
63,OD404178900392255001,OI:4417890039225501,NULL,2015-10-15,,,2015-10-16,2015-10-19,cancelled,1,NFT-151019206GN00093XXXXXXX,prepaid,NON-FA,ABS-SAF-TR-PUMP-BLUE-75,null,4185.00,4185.00,0,-4185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
64,OD204099180256968000,OI:2409918025696800,NULL,2015-10-06,2015-10-07,2015-10-13,,2015-10-19,delivered,1,NFT-151019206GN00093XXXXXXX,prepaid,NON-FA,ABS-DFT-TRIDEX-PURPLE-65,null,2465.00,2465.00,0,0.00,0.00,-495.79,-69.42,1899.79,12.50,-308.12,2.50,-61.62,73.95,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-35,2015-10-07
65,OD304192264461553001,OI:3419226446155301,NULL,2015-10-17,,,2015-10-17,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SPECTRA-BROWN-55,null,2100.00,2100.00,0,-2100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
66,OD304164045383666000,OI:3416404538366600,NULL,2015-10-14,,,,2015-10-19,returned,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-REVV-BRWN-55,null,1715.00,1715.00,0,-1715.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-54,2015-10-16
67,OD404174473876758000,OI:4417447387675800,NULL,2015-10-15,,,2015-10-17,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,-2421.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
68,OD204173899391920000,OI:2417389939192000,NULL,2015-10-15,,,2015-10-17,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-SAFARI-TRIDEX-PURPLE-55,null,1850.00,1850.00,0,-1850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
69,OD404178900392255001,OI:4417890039225501,NULL,2015-10-15,,,2015-10-16,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-SAF-TR-PUMP-BLUE-75,null,4185.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
70,OD204184664494003000,OI:2418466449400300,NULL,2015-10-16,,,2015-10-17,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2241.00,2241.00,0,-2241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
71,OD404184809994906000,OI:4418480999490600,NULL,2015-10-16,,,2015-10-17,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2241.00,2241.00,0,-2241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
72,OD404188262613745000,OI:4418826261374500,NULL,2015-10-16,,,2015-10-17,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-55,null,2345.00,2345.00,0,-2345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
73,OD104187228140988000,OI:1418722814098800,NULL,2015-10-16,,,2015-10-18,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-SAF-TR-PUMP-BLUE-65,null,3920.00,3920.00,0,-3920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
74,OD404170247252315000,OI:4417024725231500,NULL,2015-10-14,,,2015-10-16,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-55,null,2345.00,2345.00,0,-2345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
75,OD204188266620174000,OI:2418826662017400,NULL,2015-10-16,,,2015-10-18,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-SAF-TR-JERICHO-BLUE-67,null,4145.00,4145.00,0,-4145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
76,OD304165532114680000,OI:3416553211468000,NULL,2015-10-14,,,2015-10-17,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-REVV-MRN-65,null,2001.00,2001.00,0,-2001.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
77,6DRESL6G,OI:6DRESL6G,NULL,,,,,2015-10-19,,0,ZERO_PAYMENT_ADVICE,postpaid,adservice,null,null,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
78,OD204178557013473002,OI:2417855701347301,NULL,2015-10-15,,,2015-10-16,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2241.00,2241.00,0,-2241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
79,OD104184676978435000,OI:1418467697843500,NULL,2015-10-16,,,2015-10-16,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2241.00,2241.00,0,-2241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
80,OD304183125003188000,OI:3418312500318800,NULL,2015-10-16,,,2015-10-16,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,-2421.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
81,OD404184815710385000,OI:4418481571038500,NULL,2015-10-16,,,2015-10-18,2015-10-19,cancelled,1,ZERO_PAYMENT_ADVICE,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,-2421.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
82,OD404173574621560000,OI:4417357462156000,NULL,2015-10-15,,,2015-10-15,2015-10-16,cancelled,1,NFT-151016052GN00067XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
83,6DRESL6G,OI:6DRESL6G,NULL,,,,,2015-10-16,,0,NFT-151016052GN00067XXXXXXX,postpaid,adservice,null,null,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
84,OD204070195908914000,OI:2407019590891400,NULL,2015-10-03,2015-10-05,2015-10-15,,2015-10-16,delivered,1,NFT-151016052GN00067XXXXXXX,postpaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2290.00,2066.00,224.00,0.00,0.00,-543.50,-76.09,1670.41,12.50,-286.25,2.50,-57.25,0.00,0.00,-10.00,0,2.36,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,224.00,0.00,224.00,F0DA3CH16-33,2015-10-03
85,OD104156766615427000,OI:1415676661542700,NULL,2015-10-13,,,2015-10-15,2015-10-16,cancelled,1,NFT-151016052GN00067XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2570.00,2570.00,0,-2570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
86,OD104074636658144000,OI:1407463665814400,NULL,2015-10-03,2015-10-05,2015-10-12,,2015-10-16,delivered,1,NFT-151016052GN00067XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2800.00,2525.00,275.00,0.00,0.00,-620.00,-86.80,2093.20,12.50,-350.00,2.50,-70.00,0.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,275.00,0.00,275.00,F0DA3CH16-34,2015-10-05
87,OD104161514419048000,OI:1416151441904800,NULL,2015-10-13,,,2015-10-14,2015-10-16,cancelled,1,NFT-151016052GN00067XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2570.00,2570.00,0,-2570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
88,OD204161595609768000,OI:2416159560976800,NULL,2015-10-13,,,2015-10-14,2015-10-16,cancelled,1,NFT-151016052GN00067XXXXXXX,postpaid,NON-FA,ABS-DFT-REVV-BRWN-55,null,1705.00,1705.00,0,-1705.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
89,OD404173574621560000,OI:4417357462156000,NULL,2015-10-15,,,2015-10-15,2015-10-16,cancelled,1,NFT-151016072GN00279XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,-2421.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
90,OD204061814180417000,OI:2406181418041700,NULL,2015-10-02,2015-10-05,2015-10-09,,2015-10-16,delivered,1,NFT-151016072GN00279XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-REVV-PR-65,null,2280.00,2280.00,0,0.00,0.00,-512.00,-71.68,1696.32,12.50,-285.00,2.50,-57.00,0.00,0.00,-10.00,0,2.23,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-30,2015-10-03
91,OD404065008510585000,OI:4406500851058500,NULL,2015-10-02,2015-10-05,2015-10-12,,2015-10-16,delivered,1,NFT-151016072GN00279XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-REVV-PR-65,null,2290.00,2290.00,0,0.00,0.00,-543.50,-76.10,1670.40,12.50,-286.25,2.50,-57.25,0.00,0.00,-10.00,0,2.23,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-31,2015-10-03
92,OD404063136532545000,OI:4406313653254500,NULL,2015-10-02,2015-10-05,2015-10-10,,2015-10-16,delivered,1,NFT-151016072GN00279XXXXXXX,prepaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2290.00,2290.00,0,0.00,0.00,-543.50,-76.10,1670.40,12.50,-286.25,2.50,-57.25,0.00,0.00,-10.00,0,2.36,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-32,2015-10-03
93,OD404156281333421000,OI:4415628133342100,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,ZERO_PAYMENT_ADVICE,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2178.00,2178.00,0,-2178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
94,OD204161567189153000,OI:2416156718915300,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-REVV-PR-65,null,2056.00,2056.00,0,-2056.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
95,OD104157313918112000,OI:1415731391811200,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-TRIDEX-PURPLE-65,null,2223.00,2223.00,0,-2223.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
96,OD404157291768975000,OI:4415729176897500,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2241.00,2241.00,0,-2241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
97,OD204039956316865000,OI:2403995631686500,NULL,2015-09-29,2015-09-30,2015-10-04,,2015-10-14,delivered,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2850.00,2850.00,0,0.00,0.00,-602.00,-84.29,2163.71,12.50,-356.25,2.50,-71.25,85.50,0.00,-10.00,0,3.20,-250.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-27,2015-09-30
98,OD204157350462552000,OI:2415735046255200,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,-2421.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
99,OD404048219676983000,OI:4404821967698300,NULL,2015-09-30,2015-10-01,2015-10-08,,2015-10-14,delivered,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-REVV-PR-65,null,2290.00,2290.00,0,0.00,0.00,-474.80,-66.48,1748.72,12.50,-286.25,2.50,-57.25,68.70,0.00,-10.00,0,2.23,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-28,2015-10-01
100,OD404156281333421000,OI:4415628133342100,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2178.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
101,OD404133031900164000,OI:4413303190016400,NULL,2015-10-10,,,2015-10-12,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2790.00,2790.00,0,-2790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
102,OD304153741980923000,OI:3415374198092300,NULL,2015-10-12,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-REVV-MRN-55,null,1715.00,1715.00,0,-1715.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
103,OD304157322908623000,OI:3415732290862300,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-TRIDEX-PURPLE-65,null,2223.00,2223.00,0,-2223.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
104,OD204161399122007000,OI:2416139912200700,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,-2421.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
105,OD104157428023945000,OI:1415742802394500,NULL,2015-10-13,,,2015-10-13,2015-10-14,cancelled,1,NFT-151014094GN00066XXXXXXX,postpaid,NON-FA,ABS-DFT-TRIDEX-PURPLE-65,null,2223.00,2223.00,0,-2223.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
106,OD104029216329053001,OI:1402921632905300,NULL,2015-09-28,2015-09-29,2015-10-03,,2015-10-12,delivered,1,NFT-151012072GN00047XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2840.00,2840.00,0,0.00,0.00,-570.80,-79.91,2189.29,12.50,-355.00,2.50,-71.00,85.20,0.00,-10.00,0,2.60,-220.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-26,2015-09-28
107,OD404130225754116001,OI:4413022575411601,NULL,2015-10-10,,,2015-10-10,2015-10-12,cancelled,1,NFT-151012092GN00297XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-55,null,2600.00,2600.00,0,-2600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
108,OD403988270821530001,OI:4398827082153000,NULL,2015-09-23,2015-09-24,2015-10-01,,2015-10-12,returned,1,NFT-151012092GN00297XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2800.00,0.00,0,0.00,0.00,536.00,75.04,611.04,12.50,350.00,2.50,70.00,-84.00,0.00,10.00,0,0.00,190.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-18,2015-09-24
109,OD404009833068701000,OI:4400983306870100,NULL,2015-09-26,2015-09-28,2015-10-04,,2015-10-09,delivered,1,NFT-151009092GN00265XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2600.00,2600.00,0,0.00,0.00,-482.00,-67.48,2050.52,12.50,-325.00,2.50,-65.00,78.00,0.00,-10.00,0,2.00,-160.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-23,2015-09-26
110,OD304011398750486000,OI:3401139875048600,NULL,2015-09-26,2015-09-28,2015-09-30,,2015-10-09,delivered,1,NFT-151009092GN00265XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2790.00,2790.00,0,0.00,0.00,-504.80,-70.66,2214.54,12.50,-348.75,2.50,-69.75,83.70,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-24,2015-09-26
111,OD204003991225107000,OI:2400399122510700,NULL,2015-09-25,2015-09-26,2015-09-30,,2015-10-09,delivered,1,NFT-151009092GN00265XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2800.00,2800.00,0,0.00,0.00,-536.00,-75.04,2188.96,12.50,-350.00,2.50,-70.00,84.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-21,2015-09-26
112,OD304010732894310000,OI:3401073289431000,NULL,2015-09-26,2015-09-28,2015-10-03,,2015-10-09,delivered,1,NFT-151009092GN00265XXXXXXX,prepaid,NON-FA,ABS-DFT-TRIDEX-RED-65,null,2465.00,2465.00,0,0.00,0.00,-495.79,-69.42,1899.79,12.50,-308.12,2.50,-61.62,73.95,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-22,2015-09-26
113,OD304021868572546000,OI:3402186857254600,NULL,2015-09-27,2015-09-28,2015-10-04,,2015-10-09,delivered,1,NFT-151009025GN00027XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2600.00,2600.00,0,0.00,0.00,-512.00,-71.68,2016.32,12.50,-325.00,2.50,-65.00,78.00,0.00,-10.00,0,2.30,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-25,2015-09-28
114,OD103995596294608000,OI:1399559629460800,NULL,2015-09-24,2015-09-26,2015-09-30,,2015-10-09,delivered,1,NFT-151009025GN00027XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-REVV-PR-65,null,2290.00,2290.00,0,0.00,0.00,-474.80,-66.48,1748.72,12.50,-286.25,2.50,-57.25,68.70,0.00,-10.00,0,2.23,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-20,2015-09-25
115,OD303978915156146000,OI:3397891515614600,NULL,2015-09-22,2015-09-23,2015-09-25,,2015-10-07,delivered,1,NFT-151007093GN00138XXXXXXX,prepaid,NON-FA,ABS-SAF-TR-PUMP-BLUE-55,null,3490.00,3490.00,0,0.00,0.00,-678.80,-95.04,2716.16,12.50,-436.25,2.50,-87.25,104.70,0.00,-10.00,0,3.70,-250.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-14,2015-09-22
116,OD303979693218851000,OI:3397969321885100,NULL,2015-09-22,2015-09-23,2015-09-28,,2015-10-07,delivered,1,NFT-151007060GN00234XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2790.00,2790.00,0,0.00,0.00,-504.80,-70.66,2214.54,12.50,-348.75,2.50,-69.75,83.70,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-15,2015-09-23
117,OD303984871825170000,OI:3398487182517000,NULL,2015-09-23,2015-09-24,2015-09-30,,2015-10-07,delivered,1,NFT-151007060GN00234XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2850.00,2850.00,0,0.00,0.00,-572.00,-80.09,2197.91,12.50,-356.25,2.50,-71.25,85.50,0.00,-10.00,0,2.80,-220.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-17,2015-09-23
118,OD203995118716880000,OI:2399511871688000,NULL,,,,,2015-10-07,,0,NFT-151007060GN00234XXXXXXX,postpaid,NON-FA,null,null,1900.00,1900.00,0,0.00,0.00,-308.00,-43.12,1548.88,12.50,-237.50,2.50,-47.50,57.00,0.00,-10.00,0,0.50,-70.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-19,2015-09-25
119,OD203978234566861000,OI:2397823456686100,NULL,2015-09-22,2015-09-23,2015-09-27,,2015-10-07,delivered,1,NFT-151007060GN00234XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2840.00,2840.00,0,0.00,0.00,-510.80,-71.51,2257.69,12.50,-355.00,2.50,-71.00,85.20,0.00,-10.00,0,2.51,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-13,2015-09-22
120,OD403988270821530001,OI:4398827082153000,NULL,2015-09-23,2015-09-24,2015-10-01,,2015-10-07,return_requested,1,NFT-151007060GN00234XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2800.00,2800.00,0,0.00,0.00,-536.00,-75.04,2188.96,12.50,-350.00,2.50,-70.00,84.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-18,2015-09-24
121,OD203986557829556000,OI:2398655782955600,NULL,2015-09-23,2015-09-24,2015-09-28,,2015-10-07,delivered,1,NFT-151007060GN00234XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2590.00,2590.00,0,0.00,0.00,-450.80,-63.10,2076.10,12.50,-323.75,2.50,-64.75,77.70,0.00,-10.00,0,2.00,-130.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-16,2015-09-23
